"Item","Fq","Concordance","Ventilation","Carte","Sélection"
"유명하다","1","","","",""
"페이스북의","1","","","",""
"창업자인","1","","","",""
"마크","1","","","",""
"저커버그","1","","","",""
"메타","1","","","",""
"CEO는","1","","","",""
"무엇이냐","1","","","",""
"대답","1","","","",""
"찬","1","","","",""
"서재를","1","","","",""
"베이조스","1","","","",""
"빌","1","","","",""
"게이츠","1","","","",""
"마이크로소프트","1","","","",""
"독서광","1","","","",""
"CEO다","1","","","",""
"한국에도","1","","","",""
"반도체를","1","","","",""
"총괄하는","1","","","",""
"경계현","1","","","",""
"업계에서도","1","","","",""
"초","1","","","",""
"반도체","1","","","",""
"부문","1","","","",""
"임원들에게","1","","","",""
"구독권을","1","","","",""
"제공하기로","1","","","",""
"임직원들이","1","","","",""
"취지에서다","1","","","",""
"경","1","","","",""
"임직원에게","1","","","",""
"추천하며","1","","","",""
"리더들은","1","","","",""
"토론도","1","","","",""
"좋겠다”고","1","","","",""
"권유한","1","","","",""
"배달","1","","","",""
"애플리케이션","1","","","",""
"‘배달의민족","1","","","",""
"운영하는","1","","","",""
"우아한형제들의","1","","","",""
"김봉진","1","","","",""
"‘과시적","1","","","",""
"칭할","1","","","",""
"정도다","1","","","",""
"1주일에","1","","","",""
"5권을","1","","","",""
"주당","1","","","",""
"마무리한다","1","","","",""
"장려하기","1","","","",""
"2011년부터","1","","","",""
"회사에","1","","","",""
"도서비","1","","","",""
"운영하고","1","","","",""
"구매비를","1","","","",""
"기준만","1","","","",""
"충족하면","1","","","",""
"사도","1","","","",""
"문제없다","1","","","",""
"‘가치","1","","","",""
"최준철","1","","","",""
"VIP자산운용","1","","","",""
"대표의","1","","","",""
"‘공부하는","1","","","",""
"캐피털리스트","1","","","",""
"표지를","1","","","",""
"남긴다","1","","","",""
"투자·인문·역사·소설","1","","","",""
"방대하다","1","","","",""
"자수성가","1","","","",""
"CEO로","1","","","",""
"하림의","1","","","",""
"김홍국","1","","","",""
"집무실에","1","","","",""
"독서대를","1","","","",""
"다독가로","1","","","",""
"내세우며","1","","","",""
"위기의","1","","","",""
"순간에도","1","","","",""
"국제통화기금","1","","","",""
"IMF","1","","","",""
"관리체제","1","","","",""
"제2의","1","","","",""
"이룬","1","","","",""
"경영인의","1","","","",""
"파헤친","1","","","",""
"‘지식의","1","","","",""
"인터뷰가","1","","","",""
"지독한","1","","","",""
"독서광이었고","1","","","",""
"기발한","1","","","",""
"찾아내는","1","","","",""
"독창성을","1","","","",""
"키웠고","1","","","",""
"실현","1","","","",""
"가능하도록","1","","","",""
"구체화하는","1","","","",""
"익혔으며","1","","","",""
"‘기필코","1","","","",""
"성공하겠다","1","","","",""
"동기","1","","","",""
"부여해야","1","","","",""
"배웠다고","1","","","",""
"상황에서도","1","","","",""
"당황하거나","1","","","",""
"결단을","1","","","",""
"잊고","1","","","",""
"외면한다","1","","","",""
"통계청이","1","","","",""
"만13세","1","","","",""
"1년간의","1","","","",""
"7권에","1","","","",""
"불과하다","1","","","",""
"수준이다","1","","","",""
"문해력의","1","","","",""
"빠진다","1","","","",""
"원장은","1","","","",""
"tvN","1","","","",""
"‘미래수업","1","","","",""
"“스마트폰에","1","","","",""
"뇌파는","1","","","",""
"영역만","1","","","",""
"자극하기","1","","","",""
"발달의","1","","","",""
"불균형을","1","","","",""
"가져온다”며","1","","","",""
"“감정·운동·지적","1","","","",""
"전두엽과","1","","","",""
"측두엽의","1","","","",""
"떨어지고","1","","","",""
"처리하는","1","","","",""
"후두엽의","1","","","",""
"기능만","1","","","",""
"검사에서","1","","","",""
"발견됐다”고","1","","","",""
"“세상은","1","","","",""
"부담스러운","1","","","",""
"익숙해져","1","","","",""
"가고","1","","","",""
"마니아적인","1","","","",""
"돼가는","1","","","",""
"느껴지기도","1","","","",""
"퇴임","1","","","",""
"펴내","1","","","",""
"화제를","1","","","",""
"모았던","1","","","",""
"메시지는","1","","","",""
"시각을","1","","","",""
"짚는","1","","","",""
"대목이다","1","","","",""
"‘지식이","1","","","",""
"구글을","1","","","",""
"박은빈처럼","1","","","",""
"대중화될","1","","","",""
"올여름","1","","","",""
"휴가철에는","1","","","",""
"콘텐츠보다","1","","","",""
"아름다웠습니다","1","","","",""
"형광펜을","1","","","",""
"그은","1","","","",""
"하이라이트","1","","","",""
"넘김의","1","","","",""
"표현","1","","","",""
"구현은","1","","","",""
"사로잡기에","1","","","",""
"충분했습니다","1","","","",""
"독서모임을","1","","","",""
"롤링다이스에","1","","","",""
"참여하면서부터입니다","1","","","",""
"롤링다이스의","1","","","",""
"모태","1","","","",""
"출판입니다","1","","","",""
"조합원","1","","","",""
"10명이","1","","","",""
"섭외","1","","","",""
"편집","1","","","",""
"맡아","1","","","",""
"맡은","1","","","",""
"제작과","1","","","",""
"유통이었습니다","1","","","",""
"아무것도","1","","","",""
"상태에서","1","","","",""
"예정인","1","","","",""
"원고를","1","","","",""
"워드에","1","","","",""
"넣어","1","","","",""
"추출해","1","","","",""
"아이패드에","1","","","",""
"넣어보기도","1","","","",""
"아이북스","1","","","",""
"다양해지고","1","","","",""
"이전에는","1","","","",""
"단권","1","","","",""
"판매만","1","","","",""
"가능했다면","1","","","",""
"제도도","1","","","",""
"이용되고","1","","","",""
"분권하여","1","","","",""
"판매하기도","1","","","",""
"플랫폼을","1","","","",""
"웹소설처럼","1","","","",""
"연재하기도","1","","","",""
"매월","1","","","",""
"일정한","1","","","",""
"금액을","1","","","",""
"내면","1","","","",""
"월정액","1","","","",""
"잡아가고","1","","","",""
"전문으로","1","","","",""
"서점도","1","","","",""
"시장을","1","","","",""
"확대하고","1","","","",""
"요약해서","1","","","",""
"들려주거나","1","","","",""
"전문을","1","","","",""
"읽어주기도","1","","","",""
"종이책으로만","1","","","",""
"소비하던","1","","","",""
"오디오북과","1","","","",""
"만나볼","1","","","",""
"초기에는","1","","","",""
"부정적이라며","1","","","",""
"제작을","1","","","",""
"많았지만","1","","","",""
"출간하면","1","","","",""
"형태가","1","","","",""
"아니니까요","1","","","",""
"뛰어든","1","","","",""
"지도","1","","","",""
"10년이","1","","","",""
"넘었습니다","1","","","",""
"변하는","1","","","",""
"시장에서","1","","","",""
"뒤처지지","1","","","",""
"않으려고","1","","","",""
"복작복작","1","","","",""
"지내다","1","","","",""
"지루할","1","","","",""
"이북","1","","","",""
"시사IN","1","","","",""
"글쎄요","1","","","",""
"하늘은","1","","","",""
"살찌는","1","","","",""
"천고마비의","1","","","",""
"바바리","1","","","",""
"코트","1","","","",""
"입고","1","","","",""
"낙엽","1","","","",""
"고독한","1","","","",""
"그런거","1","","","",""
"의자에","1","","","",""
"누워","1","","","",""
"밤새도록","1","","","",""
"소설책","1","","","",""
"어릴적","1","","","",""
"기억도","1","","","",""
"계절이","1","","","",""
"여자들도","1","","","",""
"가을이","1","","","",""
"감상적이","1","","","",""
"되긴","1","","","",""
"하나봅니다","1","","","",""
"생활과","1","","","",""
"과학시간에","1","","","",""
"얘기가","1","","","",""
"나오니까","1","","","",""
"말이죠","1","","","",""
"2배","1","","","",""
"2천","1","","","",""
"5백만달러에","1","","","",""
"달했습니다","1","","","",""
"판매는","1","","","",""
"7퍼센트","1","","","",""
"감소했다고","1","","","",""
"하니까","1","","","",""
"어느정도인지","1","","","",""
"있겠지요","1","","","",""
"조사기관은","1","","","",""
"해보다","1","","","",""
"50퍼센트","1","","","",""
"200만대로","1","","","",""
"예상했었는데요","1","","","",""
"300만대로","1","","","",""
"상향","1","","","",""
"조정했습니다","1","","","",""
"공공도서관의","1","","","",""
"대여건수도","1","","","",""
"2007년","1","","","",""
"60여만건에서","1","","","",""
"100만건","1","","","",""
"증가했다고","1","","","",""
"하구요","1","","","",""
"인기는","1","","","",""
"볼수","1","","","",""
"전자독서기의","1","","","",""
"짐작이","1","","","",""
"가능한데요","1","","","",""
"100만대","1","","","",""
"정도였던","1","","","",""
"5배가","1","","","",""
"500만대","1","","","",""
"예상되고","1","","","",""
"서점으로","1","","","",""
"아마존의","1","","","",""
"올매출이","1","","","",""
"28퍼센트","1","","","",""
"순이익은","1","","","",""
"68퍼센트나","1","","","",""
"올랐다고","1","","","",""
"아마존에서","1","","","",""
"‘킨들","1","","","",""
"덕분이라는","1","","","",""
"분석입니다","1","","","",""
"전세계는","1","","","",""
"읽어낼","1","","","",""
"경쟁에","1","","","",""
"돌입했는데요","1","","","",""
"소니사","1","","","",""
"삼성","1","","","",""
"LG를","1","","","",""
"비롯해서","1","","","",""
"‘반스앤","1","","","",""
"노블","1","","","",""
"대형서점까지","1","","","",""
"값싸고","1","","","",""
"질좋은","1","","","",""
"내놓거나","1","","","",""
"출시할","1","","","",""
"예정입니다","1","","","",""
"가봤습니다","1","","","",""
"전자제품","1","","","",""
"판매업소인","1","","","",""
"‘베스트바이","1","","","",""
"곳의","1","","","",""
"동네","1","","","",""
"매장에","1","","","",""
"나와있습니다","1","","","",""
"매장","1","","","",""
"중앙에는","1","","","",""
"전자독서기들이","1","","","",""
"전자회사에서","1","","","",""
"전자독서기를","1","","","",""
"홍보하면서","1","","","",""
"고객들의","1","","","",""
"발길을","1","","","",""
"어른","1","","","",""
"손바닥","1","","","",""
"단말기는","1","","","",""
"여러줄로","1","","","",""
"글씨들이","1","","","",""
"나오게","1","","","",""
"생소하게","1","","","",""
"쳐다보기도","1","","","",""
"상당수는","1","","","",""
"기기에","1","","","",""
"눈치입니다","1","","","",""
"노인들에게는","1","","","",""
"기계라고","1","","","",""
"생가합니다","1","","","",""
"구입하지","1","","","",""
"못했지만","1","","","",""
"크리스마스","1","","","",""
"남편에게","1","","","",""
"사달라고","1","","","",""
"생각이예요","1","","","",""
"M1","1","","","",""
"휴대용","1","","","",""
"독서기를","1","","","",""
"구입해","1","","","",""
"전자책들을","1","","","",""
"간편해","1","","","",""
"회사일로","1","","","",""
"비행기를","1","","","",""
"먼","1","","","",""
"도시로","1","","","",""
"가야할","1","","","",""
"담아놓으면","1","","","",""
"좋습니다","1","","","",""
"책값도","1","","","",""
"싸니까","1","","","",""
"일거양득이랄","1","","","",""
"M2","1","","","",""
"즐겨하는데","1","","","",""
"사러","1","","","",""
"절약되구요","1","","","",""
"일반책에","1","","","",""
"절반정도","1","","","",""
"저렴하구요","1","","","",""
"바와","1","","","",""
"장점으로는","1","","","",""
"뭐니뭐니해도","1","","","",""
"비용의","1","","","",""
"절약을","1","","","",""
"없나요","1","","","",""
"자고이래로","1","","","",""
"깊숙히","1","","","",""
"자리잡아온","1","","","",""
"없어질","1","","","",""
"생각하기는","1","","","",""
"않겠죠","1","","","",""
"하나만","1","","","",""
"책가방이","1","","","",""
"없어질거다","1","","","",""
"라고까지","1","","","",""
"얘기하시는","1","","","",""
"있긴","1","","","",""
"하지만요","1","","","",""
"뭔지","1","","","",""
"많구요","1","","","",""
"전자책이라는","1","","","",""
"모르구요","1","","","",""
"보기도","1","","","",""
"힘든데","1","","","",""
"들어봤지만","1","","","",""
"얘기","1","","","",""
"음성으로","1","","","",""
"방법도","1","","","",""
"발달하면서","1","","","",""
"현상으로","1","","","",""
"자리잡고","1","","","",""
"조승우가","1","","","",""
"알퐁스","1","","","",""
"도테의","1","","","",""
"이야기와","1","","","",""
"이솝","1","","","",""
"우화를","1","","","",""
"들으셨는데요","1","","","",""
"막대한","1","","","",""
"배경","1","","","",""
"음악과","1","","","",""
"성우의","1","","","",""
"감정","1","","","",""
"목소리로","1","","","",""
"됐다는","1","","","",""
"거지요","1","","","",""
"집중시킬수","1","","","",""
"하네요","1","","","",""
"편리한","1","","","",""
"됐군요","1","","","",""
"음악뿐아니라","1","","","",""
"시대에서","1","","","",""
"시대로","1","","","",""
"옮겨가고","1","","","",""
"있는듯","1","","","",""
"지가","1","","","",""
"오래됐는데","1","","","",""
"책좀","1","","","",""
"찾아봐야겠습니다","1","","","",""
"청취자","1","","","",""
"가을에","1","","","",""
"읽으시길","1","","","",""
"바라구요","1","","","",""
"박영서","1","","","",""
"스크랩","1","","","",""
"입력2022","1","","","",""
"수정2022","1","","","",""
"조절","1","","","",""
"하락","1","","","",""
"20대만","1","","","",""
"유지","1","","","",""
"절반이","1","","","",""
"넘는다는","1","","","",""
"과반을","1","","","",""
"밑돌았다","1","","","",""
"조사인","1","","","",""
"포인트나","1","","","",""
"뜻한다","1","","","",""
"연령층에","1","","","",""
"폭이","1","","","",""
"생활에서의","1","","","",""
"또한","1","","","",""
"꼽았으며","1","","","",""
"‘다른","1","","","",""
"이뤄지며","1","","","",""
"1일부터","1","","","",""
"12일까지","1","","","",""
"실시됐다","1","","","",""
"진행됐으며","1","","","",""
"채택됐다","1","","","",""
"newsinfo","1","","","",""
"후속기사","1","","","",""
"원해요","1","","","",""
"모바일한경","1","","","",""
"지면","1","","","",""
"전자책·소리책","1","","","",""
"작년보다","1","","","",""
"교과서·참고서","1","","","",""
"연령층과","1","","","",""
"파악됐다","1","","","",""
"관련해선","1","","","",""
"장애","1","","","",""
"요인이라고","1","","","",""
"격년","1","","","",""
"이뤄지는","1","","","",""
"누리집에서","1","","","",""
"김주미","1","","","",""
"키즈맘","1","","","",""
"mikim","1","","","",""
"kizmom","1","","","",""
"1년동안","1","","","",""
"읽어…작년","1","","","",""
"절반가량이","1","","","",""
"11일","1","","","",""
"‘2019년","1","","","",""
"국민독서","1","","","",""
"보고서에","1","","","",""
"1일","1","","","",""
"30일","1","","","",""
"초·중·고","1","","","",""
"줄었고","1","","","",""
"교과서·학습참고서·수험서·잡지·만화","1","","","",""
"가리킨다","1","","","",""
"초등","1","","","",""
"6학년","1","","","",""
"3000명을","1","","","",""
"이뤄졌다","1","","","",""
"2권으로","1","","","",""
"합친","1","","","",""
"9권","1","","","",""
"8분으로","1","","","",""
"휴일은","1","","","",""
"1분","1","","","",""
"이외의","1","","","",""
"꼽았던","1","","","",""
"밀어냈다","1","","","",""
"관계자는","1","","","",""
"“스마트폰","1","","","",""
"환경의","1","","","",""
"매체","1","","","",""
"다변화가","1","","","",""
"하락의","1","","","",""
"원인","1","","","",""
"하나임을","1","","","",""
"보여준다”고","1","","","",""
"은정진","1","","","",""
"silver","1","","","",""
"재밌었던","1","","","",""
"기억에","1","","","",""
"방문하게","1","","","",""
"됐다고","1","","","",""
"포항에서","1","","","",""
"아들을","1","","","",""
"데리고","1","","","",""
"체험학습계를","1","","","",""
"왔다는","1","","","",""
"박","1","","","",""
"의욕적이었다","1","","","",""
"국제도서전인","1","","","",""
"다채로운","1","","","",""
"기회다보니","1","","","",""
"‘2017년","1","","","",""
"만화를","1","","","",""
"독서자만을","1","","","",""
"조사하더라도","1","","","",""
"2015년과","1","","","",""
"연평균","1","","","",""
"도서량이","1","","","",""
"줄었지만","1","","","",""
"국제도서전에서","1","","","",""
"열기에","1","","","",""
"체감은","1","","","",""
"뜨거웠다","1","","","",""
"도서전을","1","","","",""
"시에서","1","","","",""
"방문했으며","1","","","",""
"어린아이부터","1","","","",""
"성인에","1","","","",""
"독서전을","1","","","",""
"관람하는","1","","","",""
"연령도","1","","","",""
"다양했다","1","","","",""
"취재","1","","","",""
"대청중학교","1","","","",""
"2학년","1","","","",""
"강재연","1","","","",""
"안서진","1","","","",""
"양은","1","","","",""
"영자신문반에서","1","","","",""
"친구들에게","1","","","",""
"소개하기","1","","","",""
"추천할","1","","","",""
"찾아보고","1","","","",""
"축제인","1","","","",""
"좋았다는","1","","","",""
"강","1","","","",""
"양과","1","","","",""
"생각했던","1","","","",""
"사뭇","1","","","",""
"아쉽다고","1","","","",""
"문고처럼","1","","","",""
"알았는데","1","","","",""
"앉는","1","","","",""
"곳도","1","","","",""
"부족하고","1","","","",""
"공간은","1","","","",""
"독서로그","1","","","",""
"다를까","1","","","",""
"다이어리에","1","","","",""
"정리해보고자","1","","","",""
"종이책이라는","1","","","",""
"제한적인","1","","","",""
"범위에서","1","","","",""
"아이패드나","1","","","",""
"갤럭시","1","","","",""
"탭","1","","","",""
"접근할","1","","","",""
"발전했고","1","","","",""
"애플리케이션에","1","","","",""
"다양해지는","1","","","",""
"접근","1","","","",""
"홍보하려는","1","","","",""
"일체","1","","","",""
"밝혀둔다","1","","","",""
"접근하기","1","","","",""
"방법이든","1","","","",""
"결론이었다","1","","","",""
"반성이","1","","","",""
"꼰대","1","","","",""
"청년에","1","","","",""
"나이대의","1","","","",""
"사람이지만","1","","","",""
"기간에도","1","","","",""
"고정관념은","1","","","",""
"종잇장을","1","","","",""
"넘기지","1","","","",""
"편견을","1","","","",""
"편견은","1","","","",""
"설치하고","1","","","",""
"깨지게","1","","","",""
"감사한","1","","","",""
"일이었다","1","","","",""
"요즘의","1","","","",""
"독서했을","1","","","",""
"저하되고","1","","","",""
"느낀다","1","","","",""
"1년을","1","","","",""
"돌아보니","1","","","",""
"잠깐만","1","","","",""
"생각해보아도","1","","","",""
"수준은","1","","","",""
"형편없음을","1","","","",""
"최근의","1","","","",""
"달을","1","","","",""
"달랐다","1","","","",""
"시작하기까지","1","","","",""
"주관적이긴","1","","","",""
"발전과","1","","","",""
"후한","1","","","",""
"내릴","1","","","",""
"장점에","1","","","",""
"나름의","1","","","",""
"정리해보면","1","","","",""
"첫째로","1","","","",""
"현대인에게","1","","","",""
"엄밀하게","1","","","",""
"특화되어있는","1","","","",""
"버렸다고","1","","","",""
"읽혀","1","","","",""
"놀랐던","1","","","",""
"간단했다","1","","","",""
"산다","1","","","",""
"스마트폰이","1","","","",""
"상상하기","1","","","",""
"힘들","1","","","",""
"잠깐의","1","","","",""
"업무를","1","","","",""
"다니는","1","","","",""
"가십거리들을","1","","","",""
"문자들로","1","","","",""
"바뀌었을","1","","","",""
"나에게는","1","","","",""
"없었고","1","","","",""
"적어서","1","","","",""
"느낌도","1","","","",""
"얻게","1","","","",""
"느낌마저","1","","","",""
"전자책으로만","1","","","",""
"전체적으로","1","","","",""
"가볍다","1","","","",""
"하나하나의","1","","","",""
"음미하며","1","","","",""
"생각이니","1","","","",""
"정리해보고","1","","","",""
"판단하기를","1","","","",""
"가벼움","1","","","",""
"무거움을","1","","","",""
"떠나","1","","","",""
"초심자이거나","1","","","",""
"들이고","1","","","",""
"애플리케이션들은","1","","","",""
"완독률은","1","","","",""
"알려주고","1","","","",""
"즐겨","1","","","",""
"독서시간을","1","","","",""
"알려주기도","1","","","",""
"내놓아","1","","","",""
"애플리캐이션을","1","","","",""
"접근을","1","","","",""
"권장한다","1","","","",""
"좋을지","1","","","",""
"사람마다","1","","","",""
"성향이","1","","","",""
"다르듯","1","","","",""
"동기부여도","1","","","",""
"일어난다고","1","","","",""
"생각하기","1","","","",""
"예로","1","","","",""
"들자면","1","","","",""
"전자책에서","1","","","",""
"동기부여를","1","","","",""
"원활한","1","","","",""
"부스터","1","","","",""
"샷의","1","","","",""
"여름에","1","","","",""
"휴가","1","","","",""
"속초의","1","","","",""
"문우당서림에","1","","","",""
"문우당서림에서","1","","","",""
"제공받은","1","","","",""
"밝힌다","1","","","",""
"이곳의","1","","","",""
"밝히고","1","","","",""
"게시하는","1","","","",""
"장소라는","1","","","",""
"서점이란","1","","","",""
"있기에","1","","","",""
"속초","1","","","",""
"계획이","1","","","",""
"이곳을","1","","","",""
"방문해보는","1","","","",""
"추천하기","1","","","",""
"기대감","1","","","",""
"방문했던","1","","","",""
"문우당서림은","1","","","",""
"열망을","1","","","",""
"불태우게","1","","","",""
"만들어주었다","1","","","",""
"문우당서림만이","1","","","",""
"진열하여","1","","","",""
"프랜차이즈","1","","","",""
"서점과는","1","","","",""
"주었다","1","","","",""
"주인","1","","","",""
"관계자가","1","","","",""
"말하고자","1","","","",""
"기대감을","1","","","",""
"좋았다","1","","","",""
"문구들은","1","","","",""
"책이든","1","","","",""
"읽어봐야겠다는","1","","","",""
"사진이","1","","","",""
"문우당서림의","1","","","",""
"풍경","1","","","",""
"일부이니","1","","","",""
"참고해보길","1","","","",""
"적다","1","","","",""
"동기부여","1","","","",""
"언급하게","1","","","",""
"결론이다","1","","","",""
"쓰며","1","","","",""
"시들해진","1","","","",""
"읽어나가야겠다고","1","","","",""
"다짐해본다","1","","","",""
"다짐을","1","","","",""
"실천에","1","","","",""
"옮기기","1","","","",""
"예고제로","1","","","",""
"언급해보자","1","","","",""
"이번주","1","","","",""
"금요일","1","","","",""
"6시까지","1","","","",""
"포스팅할","1","","","",""
"예정이며","1","","","",""
"소설이자","1","","","",""
"스테디셀러인","1","","","",""
"서른이","1","","","",""
"리뷰도","1","","","",""
"성숙해졌기를","1","","","",""
"구독하기독서로그","1","","","",""
"저작자표시","1","","","",""
"변경금지","1","","","",""
"분류","1","","","",""
"전체보기","1","","","",""
"다이어리","1","","","",""
"00006","1","","","",""
"00005","1","","","",""
"00004","1","","","",""
"가해자들","1","","","",""
"읽었습니⋯","1","","","",""
"00002","1","","","",""
"불편한","1","","","",""
"편의점","1","","","",""
"읽⋯","1","","","",""
"최근댓글","1","","","",""
"뉴미디어부","1","","","",""
"istar","1","","","",""
"msnet","1","","","",""
"매일신문","1","","","",""
"영향이","1","","","",""
"컸다","1","","","",""
"조사되었다","1","","","",""
"차지하였고","1","","","",""
"실상이","1","","","",""
"자세도","1","","","",""
"달라진","1","","","",""
"점으로는","1","","","",""
"답해","1","","","",""
"리서치센터","1","","","",""
"트렌드모니터가","1","","","",""
"59세","1","","","",""
"하면서도","1","","","",""
"많아지면서","1","","","",""
"평균적인","1","","","",""
"보여졌다","1","","","",""
"1월","1","","","",""
"포함","1","","","",""
"읽었는지를","1","","","",""
"조사해본","1","","","",""
"비중을","1","","","",""
"차지한","1","","","",""
"확인해볼","1","","","",""
"2명에","1","","","",""
"달할","1","","","",""
"독서량이지만","1","","","",""
"예전보다는","1","","","",""
"고무적인","1","","","",""
"읽혀진다","1","","","",""
"경험자","1","","","",""
"전년도인","1","","","",""
"2019년와","1","","","",""
"비교했을","1","","","",""
"바이러스가","1","","","",""
"발생한","1","","","",""
"2020년에는","1","","","",""
"늘어났다고","1","","","",""
"생","1","","","",""
"증가가","1","","","",""
"머물게","1","","","",""
"늘어났기","1","","","",""
"동의율","1","","","",""
"생각해볼","1","","","",""
"소설과","1","","","",""
"다음으로는","1","","","",""
"이용되는","1","","","",""
"온∙오프라인","1","","","",""
"구입하여","1","","","",""
"성별과","1","","","",""
"맛을","1","","","",""
"좋아하기는","1","","","",""
"마찬가지였다","1","","","",""
"경험","1","","","",""
"도서관이나","1","","","",""
"대여점에서","1","","","",""
"이용되었으며","1","","","",""
"이용하는","1","","","",""
"여부와","1","","","",""
"평상시에","1","","","",""
"읽지는","1","","","",""
"생각만큼은","1","","","",""
"공통적인","1","","","",""
"중장년층뿐만","1","","","",""
"층도","1","","","",""
"사람들만","1","","","",""
"드물었다","1","","","",""
"무엇보다도","1","","","",""
"공감하는","1","","","",""
"확장하는데","1","","","",""
"마음가짐을","1","","","",""
"보여진다","1","","","",""
"난다고","1","","","",""
"상당했다","1","","","",""
"시선에서는","1","","","",""
"지식인들의","1","","","",""
"된다거나","1","","","",""
"공부효과가","1","","","",""
"인터넷을","1","","","",""
"유튜브를","1","","","",""
"있어서는","1","","","",""
"책만한","1","","","",""
"강하다는","1","","","",""
"확인시켜","1","","","",""
"소개해주는","1","","","",""
"확장과","1","","","",""
"획득","1","","","",""
"일상생활에","1","","","",""
"일상생활에는","1","","","",""
"두드러졌다","1","","","",""
"4명","1","","","",""
"미래사회를","1","","","",""
"주장하기도","1","","","",""
"50대가","1","","","",""
"편이었다","1","","","",""
"별개의","1","","","",""
"문제라는","1","","","",""
"강했다","1","","","",""
"2명","1","","","",""
"1명","1","","","",""
"한국사회","1","","","",""
"성공하기","1","","","",""
"떨치지","1","","","",""
"소장가치","1","","","",""
"주목하는","1","","","",""
"시선도","1","","","",""
"같다고","1","","","",""
"차지하지","1","","","",""
"자투리","1","","","",""
"가능하며","1","","","",""
"부여하는","1","","","",""
"효율성을","1","","","",""
"생각한다는","1","","","",""
"선호자의","1","","","",""
"멀티태스킹","1","","","",""
"형태","1","","","",""
"어울리는","1","","","",""
"평가되었다","1","","","",""
"형태에나","1","","","",""
"어울린다는","1","","","",""
"평가가","1","","","",""
"오디오북은","1","","","",""
"독서활동","1","","","",""
"코로나시대","1","","","",""
"김포신문","1","","","",""
"URL복사","1","","","",""
"단서","1","","","",""
"들의","1","","","",""
"어린이들에겐","1","","","",""
"매일하고","1","","","",""
"상상력과","1","","","",""
"열어주고","1","","","",""
"성공으로","1","","","",""
"이끄는","1","","","",""
"발행인","1","","","",""
"것일","1","","","",""
"만나면서","1","","","",""
"공짜로","1","","","",""
"수고정도에서","1","","","",""
"고뇌와","1","","","",""
"명찰을","1","","","",""
"토막이나","1","","","",""
"대하소설","1","","","",""
"폐부를","1","","","",""
"찌르는","1","","","",""
"수필은","1","","","",""
"평범함","1","","","",""
"값","1","","","",""
"진","1","","","",""
"철학과","1","","","",""
"명쾌한","1","","","",""
"통찰이","1","","","",""
"가슴의","1","","","",""
"강을","1","","","",""
"흐르게","1","","","",""
"세상에서","1","","","",""
"당당하게","1","","","",""
"명예감을","1","","","",""
"주지","1","","","",""
"않았을까","1","","","",""
"흙수저","1","","","",""
"론은","1","","","",""
"일견","1","","","",""
"동정을","1","","","",""
"가슴이","1","","","",""
"아프지만","1","","","",""
"동의할","1","","","",""
"짐","1","","","",""
"트렐리즈","1","","","",""
"“하루","1","","","",""
"15분","1","","","",""
"읽어주기의","1","","","",""
"힘”에","1","","","",""
"서의","1","","","",""
"주장처럼","1","","","",""
"“더","1","","","",""
"학력도","1","","","",""
"돈도","1","","","",""
"번다”는","1","","","",""
"한국직업능력개","1","","","",""
"발원에서도","1","","","",""
"입증되었다고","1","","","",""
"문학책과","1","","","",""
"교양","1","","","",""
"학생일수록","1","","","",""
"어뿐","1","","","",""
"수학에서도","1","","","",""
"대학진학에","1","","","",""
"유리한","1","","","",""
"점수를","1","","","",""
"획득했다고","1","","","",""
"취업률도","1","","","",""
"연봉도","1","","","",""
"사례는","1","","","",""
"외국에서도","1","","","",""
"현상을","1","","","",""
"보였다고","1","","","",""
"힘이야","1","","","",""
"소득과","1","","","",""
"부유함","1","","","",""
"학력격차도","1","","","",""
"극복해내는","1","","","",""
"감당","1","","","",""
"고매한","1","","","",""
"학문은","1","","","",""
"누구에게나","1","","","",""
"개방","1","","","",""
"돼있다","1","","","",""
"손만","1","","","",""
"내밀면","1","","","",""
"맞아줄","1","","","",""
"제발","1","","","",""
"친구하며","1","","","",""
"고뇌하며","1","","","",""
"해답도","1","","","",""
"발견해","1","","","",""
"내면서","1","","","",""
"맞서기를","1","","","",""
"기대한다","1","","","",""
"놀고","1","","","",""
"잠자고","1","","","",""
"게임중독에서","1","","","",""
"일반인","1","","","",""
"관성에서","1","","","",""
"못하면","1","","","",""
"말도","1","","","",""
"자격이","1","","","",""
"어린자녀들에게","1","","","",""
"단10분이던","1","","","",""
"30분이던","1","","","",""
"어린아이의","1","","","",""
"심어","1","","","",""
"줘야한다","1","","","",""
"청소년들은","1","","","",""
"현명하게","1","","","",""
"분배해","1","","","",""
"책읽기와","1","","","",""
"종목들에","1","","","",""
"심취하는","1","","","",""
"정열의","1","","","",""
"보내야","1","","","",""
"계층을","1","","","",""
"뛰어넘고","1","","","",""
"자활적","1","","","",""
"부와","1","","","",""
"룩하는","1","","","",""
"길에서","1","","","",""
"멀어지지","1","","","",""
"열흘에","1","","","",""
"한권이라도","1","","","",""
"사색을","1","","","",""
"정리하는","1","","","",""
"바꿔놓는다","1","","","",""
"청소년들이","1","","","",""
"믿기를","1","","","",""
"내적","1","","","",""
"성숙과","1","","","",""
"성찰로","1","","","",""
"마다","1","","","",""
"선택할","1","","","",""
"확신을","1","","","",""
"개편이","1","","","",""
"한데요","1","","","",""
"줄어들었다고는","1","","","",""
"사시는것들을","1","","","",""
"알수가","1","","","",""
