"Item","Fq","Concordance","Ventilation","Carte","Sélection"
"제호","10","","","",""
"지면보기","10","","","",""
"한다고","10","","","",""
"모두가","10","","","",""
"전문","10","","","",""
"새롭게","10","","","",""
"Globl","10","","","",""
"레이어","10","","","",""
"최신기사","10","","","",""
"일에","10","","","",""
"dv","10","","","",""
"듭니다","10","","","",""
"되기","10","","","",""
"뿐","10","","","",""
"늘어나고","10","","","",""
"능력","10","","","",""
"이라고","10","","","",""
"된다는","10","","","",""
"컴퓨터","10","","","",""
"사람들과","10","","","",""
"미리","10","","","",""
"삶이","10","","","",""
"길","10","","","",""
"수요가","10","","","",""
"있었던","10","","","",""
"공간이","10","","","",""
"분들도","10","","","",""
"계속","10","","","",""
"그들의","10","","","",""
"공간을","10","","","",""
"할지","10","","","",""
"찾기","10","","","",""
"과정이","10","","","",""
"읽자","10","","","",""
"마음","10","","","",""
"말할","10","","","",""
"책장을","10","","","",""
"기능","10","","","",""
"읽어","10","","","",""
"올해는","10","","","",""
"예스","10","","","",""
"즐길","10","","","",""
"취소","10","","","",""
"슬기로운","10","","","",""
"메일보내기","10","","","",""
"글씨키우기","10","","","",""
"공유합니다","10","","","",""
"저작권자","10","","","",""
"","10","","","",""
"등록일","10","","","",""
"ND소프트","10","","","",""
"한국어로","10","","","",""
"수가","10","","","",""
"유통","10","","","",""
"정책브리핑","10","","","",""
"부모급여","10","","","",""
"○","10","","","",""
"장관이","10","","","",""
"인천국제공항","10","","","",""
"제여객터미널","10","","","",""
"쓰레기를","10","","","",""
"열었다","10","","","",""
"재활용","10","","","",""
"골목","10","","","",""
"영천골목관리소에","10","","","",""
"기자가","10","","","",""
"대구","10","","","",""
"경북매일","10","","","",""
"예산","10","","","",""
"대해서도","10","","","",""
"편성한","10","","","",""
"아이의","10","","","",""
"서점의","10","","","",""
"이제는","10","","","",""
"독서법","10","","","",""
"중앙","10","","","",""
"Fed","10","","","",""
"종이책에","10","","","",""
"오디오북","10","","","",""
"달러구트","10","","","",""
"백화점","10","","","",""
"김포시","10","","","",""
"분류","9","","","",""
"ico","9","","","",""
"경향신문","9","","","",""
"동네","9","","","",""
"Tody","9","","","",""
"시간에","9","","","",""
"차","9","","","",""
"도움을","9","","","",""
"성인이","9","","","",""
"새","9","","","",""
"Q","9","","","",""
"사이에","9","","","",""
"오는","9","","","",""
"채","9","","","",""
"누구나","9","","","",""
"아니고","9","","","",""
"교과서","9","","","",""
"읽는다는","9","","","",""
"꼽았다","9","","","",""
"증가했다","9","","","",""
"가격","9","","","",""
"지원하는","9","","","",""
"예산을","9","","","",""
"대표","9","","","",""
"저작자표시","9","","","",""
"말로","9","","","",""
"바랍니다","9","","","",""
"빌려","9","","","",""
"솔직히","9","","","",""
"현황","9","","","",""
"결코","9","","","",""
"빠른","9","","","",""
"for","9","","","",""
"년부터","9","","","",""
"명을","9","","","",""
"즐거움을","9","","","",""
"독자가","9","","","",""
"의미가","9","","","",""
"여기에","9","","","",""
"나면","9","","","",""
"‘문학의","9","","","",""
"어떨까","9","","","",""
"없었던","9","","","",""
"증가하고","9","","","",""
"받은","9","","","",""
"점이","9","","","",""
"이들이","9","","","",""
"OECD","9","","","",""
"자료에","9","","","",""
"셈이다","9","","","",""
"있으며","9","","","",""
"비율이","9","","","",""
"바","9","","","",""
"조사에","9","","","",""
"흐름을","9","","","",""
"저장","9","","","",""
"유아의","9","","","",""
"grou","9","","","",""
"children","9","","","",""
"were","9","","","",""
"Journl","9","","","",""
"googletgnger","9","","","",""
"ns","9","","","",""
"GTM","9","","","",""
"바둑","9","","","",""
"화보","9","","","",""
"편성표","9","","","",""
"지지율","9","","","",""
"외","9","","","",""
"알면","9","","","",""
"너의","9","","","",""
"입고","9","","","",""
"못했다","9","","","",""
"한국인의","9","","","",""
"전부를","9","","","",""
"지자체","9","","","",""
"내로","9","","","",""
"미만","9","","","",""
"보였다","9","","","",""
"F","9","","","",""
"width","9","","","",""
"flse","9","","","",""
"height","9","","","",""
"광고안내","9","","","",""
"읽기에","9","","","",""
"드는","9","","","",""
"저자가","9","","","",""
"봐야","9","","","",""
"못할","9","","","",""
"한번","9","","","",""
"대학","9","","","",""
"넘는","9","","","",""
"쓸","9","","","",""
"의견을","9","","","",""
"즉","9","","","",""
"말은","9","","","",""
"당신이","9","","","",""
"어려움을","9","","","",""
"아무리","9","","","",""
"하나가","9","","","",""
"진정한","9","","","",""
"유명한","9","","","",""
"쉽고","9","","","",""
"중심으로","9","","","",""
"눈","9","","","",""
"길잡이","9","","","",""
"퀴즈","9","","","",""
"모른다","9","","","",""
"진짜","9","","","",""
"중구","9","","","",""
"KED","9","","","",""
"인터랙티브","9","","","",""
"모를","9","","","",""
"필요합니다","9","","","",""
"깊은","9","","","",""
"시간은","9","","","",""
"확실히","9","","","",""
"거예요","9","","","",""
"짧은","9","","","",""
"생각보다","9","","","",""
"않아요","9","","","",""
"혐오","9","","","",""
"적극적으로","9","","","",""
"분들이","9","","","",""
"이유로","9","","","",""
"학교도","9","","","",""
"하는데요","9","","","",""
"스스로를","9","","","",""
"공간에서","9","","","",""
"다르게","9","","","",""
"아래","9","","","",""
"책장","9","","","",""
"보수","9","","","",""
"인생","9","","","",""
"독서하는","9","","","",""
"기부","9","","","",""
"평소","9","","","",""
"최신","9","","","",""
"부고","9","","","",""
"구글","9","","","",""
"핀터레스트","9","","","",""
"다른기사","9","","","",""
"광고문의","9","","","",""
"이메일무단수집거부","9","","","",""
"팩스","9","","","",""
"한국인은","9","","","",""
"하나는","9","","","",""
"것보다","9","","","",""
"최근에","9","","","",""
"산업","9","","","",""
"세대가","9","","","",""
"그건","9","","","",""
"경기","9","","","",""
"상세검색","9","","","",""
"정책뉴스","9","","","",""
"기","9","","","",""
"공무원","9","","","",""
"서비스를","9","","","",""
"면","9","","","",""
"도시","9","","","",""
"구본권","9","","","",""
"동아리","9","","","",""
"초·중·고","9","","","",""
"달에","9","","","",""
"천만","9","","","",""
"돈","9","","","",""
"앉아","9","","","",""
"이홍","9","","","",""
"엄청난","9","","","",""
"답한","9","","","",""
"뇌가","9","","","",""
"한국강사신문","9","","","",""
"바른","9","","","",""
"뇌의","9","","","",""
"JoongAng","9","","","",""
"글자크기","9","","","",""
"집값","9","","","",""
"닥칠","9","","","",""
"엠씨","9","","","",""
"데일리팝","9","","","",""
"News","8","","","",""
"세상은","8","","","",""
"책읽는","8","","","",""
"독자는","8","","","",""
"주변","8","","","",""
"출판사가","8","","","",""
"적어도","8","","","",""
"줄어든","8","","","",""
"변화를","8","","","",""
"시작한","8","","","",""
"줄었다","8","","","",""
"감소했다","8","","","",""
"답했다","8","","","",""
"성장을","8","","","",""
"비중이","8","","","",""
"보니","8","","","",""
"게시글","8","","","",""
"비영리","8","","","",""
"카테고리의","8","","","",""
"서적","8","","","",""
"발간","8","","","",""
"티스토리툴바","8","","","",""
"문학을","8","","","",""
"관심","8","","","",""
"한국에서","8","","","",""
"국내도서","8","","","",""
"독자와","8","","","",""
"장르","8","","","",""
"관련한","8","","","",""
"커다란","8","","","",""
"부족한","8","","","",""
"말하고","8","","","",""
"위기","8","","","",""
"하나로","8","","","",""
"부분은","8","","","",""
"가능성이","8","","","",""
"않아","8","","","",""
"인문","8","","","",""
"못하고","8","","","",""
"것은","8","","","",""
"사실이다","8","","","",""
"소설이","8","","","",""
"거기서","8","","","",""
"안에","8","","","",""
"시작하는","8","","","",""
"구체적인","8","","","",""
"자료는","8","","","",""
"나중에","8","","","",""
"종이책보다","8","","","",""
"분석","8","","","",""
"집","8","","","",""
"인류","8","","","",""
"별","8","","","",""
"댓글수","8","","","",""
"담아","8","","","",""
"키워드","8","","","",""
"resonses","8","","","",""
"Rights","8","","","",""
"행정·자치","8","","","",""
"국방·북한","8","","","",""
"정치BAR","8","","","",""
"인권·복지","8","","","",""
"의료·건강","8","","","",""
"궂긴소식","8","","","",""
"엔지오","8","","","",""
"한겨레아카이브","8","","","",""
"전국일반","8","","","",""
"호남","8","","","",""
"영남","8","","","",""
"충청","8","","","",""
"수도권","8","","","",""
"금융·증권","8","","","",""
"산업·재계","8","","","",""
"쇼핑·소비자","8","","","",""
"직장·취업","8","","","",""
"중기·스타트업","8","","","",""
"기업PR","8","","","",""
"글로벌워치","8","","","",""
"아시아·태평양","8","","","",""
"미국·중남미","8","","","",""
"중동·아프리카","8","","","",""
"국제기구·회의","8","","","",""
"국제경제","8","","","",""
"영화·애니","8","","","",""
"여행·여가","8","","","",""
"음악·공연·전시","8","","","",""
"학술","8","","","",""
"축구·해외리그","8","","","",""
"야구·MLB","8","","","",""
"올림픽","8","","","",""
"경기일정","8","","","",""
"경기결과","8","","","",""
"미래과학","8","","","",""
"애니멀피플","8","","","",""
"야생동물","8","","","",""
"반려동물","8","","","",""
"농장동물","8","","","",""
"인간과동물","8","","","",""
"생태와진화","8","","","",""
"기후변화","8","","","",""
"기후정책","8","","","",""
"기후행동","8","","","",""
"기후과학","8","","","",""
"기후적응","8","","","",""
"에너지와기후","8","","","",""
"기후와사회","8","","","",""
"포토에세이","8","","","",""
"옵스큐라","8","","","",""
"ESC","8","","","",""
"한겨레S","8","","","",""
"데이터베이스","8","","","",""
"뉴스그래픽","8","","","",""
"함께하는교육","8","","","",""
"HERI","8","","","",""
"탐사보도","8","","","",""
"물바람숲","8","","","",""
"휴심정","8","","","",""
"기찬몸","8","","","",""
"사진마을","8","","","",""
"베이비트리","8","","","",""
"기후이야기","8","","","",""
"포토스페셜","8","","","",""
"최신포토뉴스","8","","","",""
"광고·후원","8","","","",""
"뉴스서비스","8","","","",""
"많이본기사","8","","","",""
"날짜별한겨레","8","","","",""
"지난톱기사","8","","","",""
"디지털초판","8","","","",""
"RSS서비스","8","","","",""
"기사투고","8","","","",""
"한겨레휴센터","8","","","",""
"한겨레테마여행","8","","","",""
"한겨레패키지여행","8","","","",""
"전체메뉴닫기","8","","","",""
"icon","8","","","",""
"…‘노조","8","","","",""
"긍정평가","8","","","",""
"갤럽","8","","","",""
"서비스로","8","","","",""
"‘민주노총","8","","","",""
"때리기","8","","","",""
"거드는","8","","","",""
"국힘…“정부위원회","8","","","",""
"배제해야”","8","","","",""
"“부동산","8","","","",""
"칼날에","8","","","",""
"장갑","8","","","",""
"드린","8","","","",""
"거다”","8","","","",""
"문제로","8","","","",""
"‘PF","8","","","",""
"리스크","8","","","",""
"시험대","8","","","",""
"둔촌주공…규제","8","","","",""
"완화에","8","","","",""
"계약률","8","","","",""
"넘길까","8","","","",""
"아파트값","8","","","",""
"하락폭","8","","","",""
"줄어…규제","8","","","",""
"푸는","8","","","",""
"김병주에","8","","","",""
"‘북한","8","","","",""
"제기…무인기","8","","","",""
"색깔론","8","","","",""
"공세","8","","","",""
"침범","8","","","",""
"황당…지도","8","","","",""
"사항”","8","","","",""
"있었겠냐”던","8","","","",""
"국조","8","","","",""
"연장","8","","","",""
"구속된","8","","","",""
"용산구청장","8","","","",""
"“국민정서법”","8","","","",""
"들먹…단체대화방에","8","","","",""
"‘억울","8","","","",""
